orderId,Account,Order ID,B/S,Contract,Product,Product Description,avgPrice,filledQty,Fill Time,lastCommandId,Status,_priceFormat,_priceFormatType,_tickSize,spreadDefinitionId,Version ID,Timestamp,Date,Quantity,Text,Type,Limit Price,Stop Price,decimalLimit,decimalStop,Filled Qty,Avg Fill Price,decimalFillAvg,Venue,Notional Value,Currency
544176970005,DEMO8052831,544176970005, Buy,ESU6,ES,E-Mini S&P 500,,,,544176970005, Canceled,-2,0,0.25,,544176970005,06/16/2026 08:29:53,6/16/26,1,multibracket, Limit,1986.50,,1986.5,,,,,,,USD
544176970008,DEMO8052831,544176970008, Sell,ESU6,ES,E-Mini S&P 500,,,,544176970008, Canceled,-2,0,0.25,,544176970008,06/16/2026 08:29:53,6/16/26,1,multibracket, Limit,1989.00,,1989.0,,,,,,,USD
544176970010,DEMO8052831,544176970010, Sell,ESU6,ES,E-Mini S&P 500,,,,544176970010, Canceled,-2,0,0.25,,544176970010,06/16/2026 08:29:53,6/16/26,1,multibracket, Stop,,1985.25,,1985.25,,,,,,USD
544176970021,DEMO8052831,544176970021, Buy,ESU6,ES,E-Mini S&P 500,7629.75,1,06/16/2026 08:31:41,544176970021, Filled,-2,0,0.25,,544176970021,06/16/2026 08:31:41,6/16/26,1,DOM, Limit,7629.75,,7629.75,,1,7629.75,7629.75,,"381,487.50",USD
544176970031,DEMO8052831,544176970031, Sell,ESU6,ES,E-Mini S&P 500,7635.25,1,06/16/2026 08:33:10,544176970031, Filled,-2,0,0.25,,544176970031,06/16/2026 08:33:10,6/16/26,1,Ticket, Limit,7634.75,,7634.75,,1,7635.25,7635.25,,"381,762.50",USD
544176970042,DEMO8052831,544176970042, Buy,ESU6,ES,E-Mini S&P 500,7630.0,1,06/16/2026 08:44:34,544176970042, Filled,-2,0,0.25,,544176970042,06/16/2026 08:44:34,6/16/26,1,DOM, Limit,7630.00,,7630.0,,1,7630.00,7630.0,,"381,500.00",USD
544176970051,DEMO8052831,544176970051, Sell,ESU6,ES,E-Mini S&P 500,7631.0,1,06/16/2026 08:45:19,544176970051, Filled,-2,0,0.25,,544176970051,06/16/2026 08:45:19,6/16/26,1,Ticket, Limit,7631.00,,7631.0,,1,7631.00,7631.0,,"381,550.00",USD
544176970062,DEMO8052831,544176970062, Buy,ESU6,ES,E-Mini S&P 500,7619.25,1,06/16/2026 09:26:36,544176970062, Filled,-2,0,0.25,,544176970062,06/16/2026 09:26:36,6/16/26,1,DOM, Limit,7620.25,,7620.25,,1,7619.25,7619.25,,"380,962.50",USD
544176970071,DEMO8052831,544176970071, Sell,ESU6,ES,E-Mini S&P 500,,,,544176970071, Canceled,-2,0,0.25,,544176970071,06/16/2026 11:22:35,6/16/26,1,Ticket, Limit,7621.50,,7621.5,,,,,,,USD
